no_data,no_pasien,sig_mean,sig_var,sig_sd,sig_kurt,sig_skew,sig_centroid,sig_specent,psd_mean,psd_var,psd_sd,psd_kurt,psd_skew,rat_delta,rat_theta,rat_alpha,rat_beta,kelas
129,2,-1.95E-07,1.70E-10,1.30E-05,0.931840586,0.312321858,8.912997167,0.675858943,-122.7306799,80.86682658,8.992598433,2.161673741,-0.572711807,0.457681344,0.152462697,0.15910656,0.230749399,0
130,2,2.83E-07,1.51E-10,1.23E-05,1.617070474,0.741963912,13.62004651,0.698336764,-122.2232224,56.502251,7.516797922,-0.018288856,0.35393985,0.356309677,0.206108803,0.139618376,0.297963144,0
131,2,-5.93E-08,1.88E-10,1.37E-05,2.533163292,0.876456724,13.06436322,0.680417042,-120.8661521,67.00434165,8.185617976,0.966258806,0.351182895,0.422186361,0.151143736,0.160482136,0.266187767,0
132,2,6.32E-07,8.79E-11,9.37E-06,0.293414298,0.399459679,10.0455374,0.708038657,-126.4846737,73.99711063,8.602157324,-0.168779716,0.294987843,0.394049664,0.214076044,0.1500336,0.241840692,0
133,2,-5.88E-07,2.52E-10,1.59E-05,1.480090127,0.419997206,9.621924028,0.694694705,-121.7825563,91.12903598,9.546152941,0.518227071,0.308744748,0.446179862,0.212233483,0.138699215,0.20288744,0
134,2,-2.87E-07,2.29E-10,1.51E-05,0.927205094,0.407838381,12.25981712,0.664633757,-119.3665851,65.53657037,8.095466038,1.094659853,0.038300865,0.40378498,0.1751786,0.116139605,0.304896815,0
135,2,1.55E-06,7.08E-10,2.66E-05,2.697849002,1.220186693,13.38703061,0.6248942,-116.5246409,54.07464762,7.353546602,1.161914598,0.147858085,0.458648864,0.124154523,0.115901501,0.301295112,0
136,2,-1.87E-06,4.84E-10,2.20E-05,1.216059212,0.519124948,14.24528433,0.635461203,-119.1153961,63.01041473,7.937909972,0.838817662,0.379008489,0.474872483,0.144584265,0.114108053,0.266435198,0
137,2,7.66E-07,4.33E-10,2.08E-05,-0.258198361,-0.11462306,9.803019978,0.647374915,-118.1120997,64.98022379,8.061031187,0.817071382,0.498698271,0.502920499,0.125319288,0.157968676,0.213791536,0
138,2,-1.78E-07,1.92E-10,1.39E-05,0.522391302,0.139415706,12.25957434,0.674679938,-123.4864362,68.38910718,8.269770685,0.716649169,0.353185641,0.470522456,0.154312414,0.158785583,0.216379547,0
139,2,2.04E-08,1.86E-10,1.36E-05,1.569590563,0.555132017,11.34321429,0.740537122,-122.9639988,106.7123765,10.33016827,-0.057371086,0.148277241,0.374142008,0.212664526,0.213304724,0.199888743,0
140,2,1.01E-07,1.40E-10,1.18E-05,-0.378841727,-0.025652548,8.989178734,0.707145915,-126.0785189,124.9102136,11.1763238,0.546202535,-0.11013922,0.429757994,0.181168638,0.178897543,0.210175825,0
141,2,-4.81E-07,9.15E-11,9.57E-06,-0.011589007,0.032961927,9.513288006,0.749295428,-126.5514002,90.75082197,9.526322584,0.02437181,0.122445208,0.337260224,0.256949262,0.201861444,0.20392907,0
142,2,2.66E-07,1.04E-10,1.02E-05,-0.237167206,-0.082854994,10.29894147,0.718497102,-125.1426586,91.9102193,9.586981762,-0.202244784,0.521896756,0.396753069,0.188012393,0.1892748,0.225959737,0
143,2,-7.35E-08,1.54E-10,1.24E-05,0.704464834,0.355086006,10.27620142,0.732213427,-124.5335076,95.81423943,9.788474827,-0.307539336,0.441602285,0.397536148,0.222200894,0.187870226,0.192392731,0
144,2,2.76E-08,3.55E-10,1.88E-05,6.498671696,0.893464917,9.912898189,0.667890765,-121.8902411,112.5390427,10.60844205,-0.162049493,0.598758145,0.50838929,0.193108417,0.129202241,0.169300052,0
145,2,8.38E-08,1.72E-10,1.31E-05,1.362747726,0.871741597,9.102828654,0.730418186,-124.8627479,108.8531994,10.43327367,-0.35973805,0.312476829,0.391173845,0.225512733,0.181237079,0.202076344,0
146,2,4.43E-08,1.08E-10,1.04E-05,0.760601385,0.009323874,8.54039751,0.744913388,-125.0888886,87.07470308,9.331382699,-0.63369944,0.248739565,0.322960125,0.253908784,0.196299696,0.226831395,0
147,2,-1.14E-07,1.09E-10,1.04E-05,0.826494188,0.402608982,10.17922079,0.722810997,-126.4077783,101.1397916,10.05682811,0.060662555,-0.061925155,0.394491167,0.207016,0.180538361,0.217954472,0
148,2,-2.36E-07,1.25E-10,1.12E-05,-0.157007047,0.037321681,9.991637758,0.753129447,-125.0635807,107.2908233,10.35812837,-0.085164084,0.335032818,0.326342397,0.224789388,0.241394579,0.207473635,0
149,2,3.05E-07,3.18E-10,1.78E-05,0.525381115,0.427212483,9.143559729,0.654711092,-122.1772515,81.76856872,9.042597454,0.065694642,0.537868631,0.519896752,0.15468029,0.143772731,0.181650227,0
150,2,-1.04E-07,1.73E-10,1.31E-05,4.551902042,0.397526704,9.271912628,0.745740789,-123.4894795,101.6103533,10.0801961,-0.018615746,0.093420027,0.352163316,0.245850204,0.199107206,0.202879274,0
151,2,1.34E-07,1.97E-10,1.40E-05,2.446871414,0.61566891,8.488899102,0.69230624,-126.3469018,131.492012,11.46699664,0.326609447,0.209653413,0.464103902,0.167272832,0.174124459,0.194498806,0
152,2,3.06E-07,1.74E-10,1.32E-05,0.573536379,0.123492694,9.137408212,0.684758303,-125.1004256,113.4164264,10.64971485,-0.157059112,0.187917498,0.431506699,0.143739153,0.17878125,0.245972898,0
153,2,-2.47E-07,1.55E-10,1.25E-05,2.324715948,0.219165791,10.80921218,0.694070273,-124.2587536,108.329741,10.40815743,0.725522431,-0.122059641,0.448678844,0.173421895,0.1668264,0.211072861,0
154,2,-5.23E-08,1.01E-10,1.01E-05,1.979109889,-0.808988717,9.458732228,0.70165464,-125.0182098,69.99975898,8.366585861,0.269268227,0.227330283,0.430129189,0.157738577,0.194561857,0.217570377,0
155,2,-7.03E-08,3.09E-10,1.76E-05,6.984922104,1.531586337,11.41322406,0.653251847,-120.9503065,79.20232226,8.899568656,0.715966439,0.754300634,0.498912933,0.16637366,0.12534214,0.209371268,0
156,2,-1.81E-07,7.96E-11,8.92E-06,0.617454406,0.304330661,11.41714654,0.715088111,-125.1636885,65.55224962,8.096434377,-0.246746854,0.194129131,0.363595427,0.16870171,0.202244213,0.265458649,0
157,2,9.92E-08,1.08E-10,1.04E-05,-0.289805059,0.117009046,14.18180618,0.689770861,-122.8130479,59.33953656,7.703215988,0.535625257,0.258627795,0.383522215,0.15955575,0.163182684,0.29373935,0
158,2,-2.17E-07,4.04E-10,2.01E-05,11.47721936,1.940367525,11.72355367,0.680589165,-118.5218293,86.91574034,9.322861167,1.136560251,0.129393683,0.456342553,0.183175743,0.139307489,0.221174214,0
159,2,1.98E-07,5.03E-10,2.24E-05,4.775964493,1.686937299,8.230917818,0.6491539,-120.2614549,92.98515579,9.642881094,0.434369568,0.824711152,0.541287152,0.171257132,0.130236936,0.15721878,0
160,2,5.23E-07,4.07E-10,2.02E-05,9.337760182,2.026289916,8.95518008,0.679905267,-123.3235947,126.5086122,11.24760473,-0.1595039,0.390567423,0.509671251,0.207234396,0.13755139,0.145542963,0
161,2,-4.92E-07,1.64E-10,1.28E-05,3.02156776,0.973499903,10.9103618,0.708484908,-122.2689884,67.14448362,8.19417376,1.618868891,-0.244388559,0.380820483,0.169349119,0.187373412,0.262456986,0
162,2,1.56E-07,4.87E-10,2.21E-05,9.601171699,2.162593035,10.08368888,0.643169927,-120.8794841,74.84021996,8.651024214,0.610620354,0.017991042,0.502089187,0.161729972,0.117015372,0.219165469,0
163,2,1.62E-06,6.56E-10,2.56E-05,5.356424927,1.092856524,13.07214246,0.662340467,-119.9259982,70.68496934,8.407435361,1.055299949,0.743242503,0.483596484,0.173397645,0.127914109,0.215091762,0
164,2,-2.39E-06,3.77E-10,1.94E-05,1.916261499,-0.194154875,8.947988584,0.688290612,-120.4548917,70.40759019,8.390923083,0.812271213,0.198355206,0.436350195,0.177478061,0.1509985,0.235173244,0
165,2,1.33E-06,4.15E-10,2.04E-05,-0.242293834,0.250651655,10.51908275,0.639322652,-122.9084145,75.07742246,8.664722873,1.284325292,0.568603203,0.493295032,0.129791666,0.137371652,0.23954165,0
166,2,-2.56E-07,2.48E-10,1.58E-05,0.000420565,-0.317457581,8.291503114,0.696508595,-123.3788831,72.74097211,8.528831814,1.239370595,0.162937161,0.443498435,0.210858734,0.141564876,0.204077955,0
167,2,1.55E-07,1.31E-10,1.14E-05,-0.181411225,-0.011712543,10.15735929,0.723192053,-122.4572321,73.69285165,8.584454068,-0.047963949,0.277092223,0.391234129,0.18390532,0.203500692,0.221359859,0
168,2,-6.99E-07,9.57E-11,9.78E-06,0.445527853,0.138189886,10.38498235,0.732724349,-126.2099434,92.83183948,9.634928099,-0.46954849,0.389889185,0.369924461,0.176771321,0.237829751,0.215474467,0
169,2,3.30E-07,5.96E-11,7.72E-06,0.0572325,0.010035425,9.678311447,0.740689135,-126.8266755,93.87934472,9.689135396,-0.166818913,0.084509456,0.299196451,0.245785587,0.198352042,0.25666592,0
170,2,4.00E-07,1.82E-10,1.35E-05,1.485814196,0.51343249,9.11013088,0.684528658,-125.9640481,90.92387233,9.535401005,-0.393839355,0.260951382,0.457055723,0.157750781,0.168134066,0.21705943,0
171,2,-3.12E-07,1.39E-10,1.18E-05,2.136494927,-0.743372247,14.92867112,0.706303056,-121.9375397,73.47239596,8.571604048,0.009161692,0.290675676,0.396081212,0.198474546,0.157800744,0.247643498,0
172,2,9.84E-08,7.62E-11,8.73E-06,-0.177267224,-0.095948789,10.64438324,0.716220364,-126.8190892,83.55733944,9.140970377,-0.211258005,0.168227507,0.371695371,0.152110354,0.231200242,0.244994033,0
173,2,-1.24E-07,1.05E-10,1.02E-05,0.166338487,0.218713479,9.072908188,0.726681561,-126.4858384,86.88754605,9.321348939,-0.144450802,0.280252294,0.383975869,0.192462607,0.201360439,0.222201085,0
174,2,-2.55E-07,1.03E-10,1.01E-05,3.037422493,0.777298755,10.74557798,0.718666219,-122.7880118,80.68031787,8.982222323,0.060629611,0.148799058,0.361287474,0.207311546,0.17132641,0.260074571,0
175,2,4.52E-07,1.50E-10,1.23E-05,1.249617071,0.155809307,11.28142315,0.693465525,-120.8286752,76.33170649,8.736801846,-0.00515535,0.068785348,0.388478037,0.161643393,0.167725087,0.282153484,0
176,2,8.23E-07,1.90E-10,1.38E-05,0.619332769,0.36387668,8.9447336,0.686369185,-125.1815789,102.3986875,10.11922366,-0.302070139,0.522214327,0.461844757,0.173559609,0.157108001,0.207487633,0
177,2,-1.17E-06,2.17E-10,1.47E-05,2.98015331,0.040428807,11.70568529,0.696648873,-121.3367505,59.78368987,7.731991326,0.516640236,-0.268683969,0.395572398,0.156881022,0.179509507,0.268037073,0
178,2,3.58E-07,2.42E-10,1.56E-05,4.356831743,1.131239228,12.55937433,0.69362441,-119.4043005,59.06404787,7.685313778,0.32624161,-0.067877417,0.38303751,0.176202299,0.153981465,0.286778726,0
179,2,-4.42E-08,3.25E-10,1.80E-05,6.007293726,1.880572983,11.56445584,0.693744819,-117.6688097,56.8125216,7.537408149,0.399645424,0.332300024,0.427306903,0.184104581,0.152584459,0.236004056,0
180,2,-3.63E-07,3.62E-10,1.90E-05,8.349625662,1.31114316,11.74080999,0.629640221,-120.4331014,82.21754379,9.067389028,0.531252667,0.069890156,0.503244586,0.132241359,0.124840767,0.239673288,0
181,3,1.28E-06,1.20E-09,3.46E-05,1.955242265,1.024430723,11.35738796,0.599543692,-117.6052604,89.10173175,9.439371364,0.883222478,0.830138623,0.565600303,0.159266133,0.089653364,0.1854802,0
182,3,9.75E-07,1.11E-09,3.33E-05,5.549279136,1.776074194,10.73494567,0.526951385,-121.3279805,81.96985152,9.053720314,0.978603847,0.283730429,0.631828568,0.120882693,0.069307971,0.177980768,0
183,3,-1.38E-06,1.36E-09,3.69E-05,2.965985196,1.410828829,14.05791505,0.50879876,-118.1883467,91.52452187,9.566844927,1.403879727,0.673996172,0.657169993,0.100688612,0.077563597,0.164577797,0
184,3,1.64E-06,1.30E-09,3.61E-05,2.476311374,0.205328621,11.12550792,0.516950083,-122.4202013,64.95694312,8.059587031,2.083563657,0.690714372,0.661385573,0.113908482,0.075944339,0.148761606,0
185,3,-3.92E-07,3.29E-10,1.82E-05,4.906934694,0.882015783,14.5785275,0.578856447,-122.6449086,73.49945186,8.573182131,1.000367682,0.683863671,0.579523028,0.100954914,0.120337187,0.199184871,0
186,3,-1.51E-06,2.10E-10,1.45E-05,5.31326417,-1.686930653,13.80476568,0.572922198,-123.4412894,51.87277056,7.202275374,1.090278977,0.202735932,0.539401794,0.076804257,0.12896817,0.254825779,0
187,3,3.45E-07,3.81E-10,1.95E-05,2.120939645,0.262910476,9.717028714,0.567854895,-121.748432,59.72894532,7.728450383,0.809221008,0.474983402,0.56121532,0.093861359,0.108482463,0.236440857,0
188,3,3.18E-07,1.43E-10,1.20E-05,11.77408274,2.064171794,15.34823337,0.673723709,-120.8051567,82.9855487,9.109640427,0.522335524,0.276813623,0.412169768,0.176075311,0.127732233,0.284022688,0
189,3,5.93E-08,1.61E-10,1.27E-05,13.83878353,1.645832573,19.23847451,0.658799035,-122.6034317,67.48634666,8.215007405,0.093351982,0.418454187,0.459195662,0.209647765,0.098557328,0.232599244,0
190,3,-3.17E-08,4.19E-10,2.05E-05,10.04818958,1.637117463,12.10652599,0.548931096,-121.3262154,98.74007473,9.93680405,1.176692254,1.061049525,0.594482809,0.083194469,0.111786029,0.210536693,0
191,3,4.46E-09,3.79E-11,6.16E-06,-0.098869054,0.178282109,16.71392591,0.64637104,-125.2286792,51.23859231,7.158113739,2.696774274,-0.791650578,0.190831017,0.105908351,0.239260421,0.464000211,0
192,3,-9.46E-08,2.40E-11,4.90E-06,0.310504464,-0.230689412,18.81249321,0.60329944,-125.7332597,36.47279897,6.039271394,0.799196146,-0.767784178,0.238895623,0.081952652,0.155384529,0.523767195,0
193,3,1.99E-08,2.32E-11,4.82E-06,0.186870593,0.162062593,19.59309011,0.621997386,-125.7298996,40.39642211,6.355817973,4.87207229,-1.609642439,0.180302559,0.110142784,0.182479713,0.527074944,0
194,3,-9.02E-08,2.49E-11,4.99E-06,-0.273224155,-0.086924973,20.85894603,0.607124321,-125.2829818,33.9406271,5.825858486,1.351780283,-0.762943926,0.204097513,0.116504348,0.131563564,0.547834575,0
195,3,1.73E-07,2.45E-11,4.95E-06,-0.188213966,0.137668212,18.68828491,0.627938027,-125.8489401,32.69137063,5.717636805,0.578692479,-0.612131623,0.230926693,0.11622884,0.147059548,0.505784919,0
196,3,-1.11E-07,7.84E-10,2.80E-05,3.127814945,1.079531363,11.2222193,0.626639662,-120.5514636,109.019436,10.44123728,1.124165315,1.090412267,0.55248533,0.202461478,0.090579523,0.15447367,0
197,3,-6.83E-07,1.19E-09,3.44E-05,2.660952478,1.561779274,7.814845925,0.610598012,-116.2295392,78.32401691,8.8500857,1.105382325,0.84495468,0.557763815,0.171784948,0.091083318,0.17936792,0
198,3,1.97E-06,1.62E-09,4.03E-05,0.272897936,0.584874067,9.937747574,0.604411631,-118.2287936,90.81971241,9.529937692,1.672712045,1.043527743,0.577367254,0.153714804,0.102046181,0.166871761,0
199,3,-1.20E-06,8.40E-10,2.90E-05,8.459035482,2.060305433,6.911669437,0.558966005,-121.8491509,76.59453069,8.751830134,2.060071649,0.637224465,0.604873155,0.150557411,0.069749782,0.174819652,0
200,3,9.27E-07,1.26E-09,3.54E-05,1.951937337,0.802833921,8.191951388,0.534726261,-122.0433741,101.9989842,10.09945465,0.943358312,0.655307651,0.652973429,0.135040701,0.073956162,0.138029707,0
201,3,5.75E-07,9.40E-10,3.07E-05,0.899855539,0.469050375,8.559324825,0.598563887,-120.6260784,115.0122471,10.7243763,0.513046322,1.028889038,0.583760665,0.180596134,0.082932526,0.152710675,0
202,3,-3.38E-06,3.83E-10,1.96E-05,4.279413754,-1.548872595,8.858851078,0.547758289,-123.0543274,62.02254904,7.87543961,2.175660416,0.51659571,0.587751174,0.111101454,0.08053214,0.220615232,0
203,3,1.58E-06,4.85E-10,2.20E-05,2.885764279,0.260717588,7.545736913,0.560417618,-123.1618022,64.10943333,8.006836662,0.633961772,0.243464928,0.604145451,0.097755188,0.111953562,0.186145799,0
204,3,-9.05E-08,2.77E-10,1.66E-05,11.55477598,2.26550791,12.4656605,0.649689536,-122.7079131,110.0663984,10.49125342,0.5504107,0.650848862,0.497018314,0.182854534,0.109751293,0.210375858,0
205,3,3.73E-07,3.58E-11,5.98E-06,1.849835515,0.679931079,16.01557307,0.671881525,-125.178232,34.37565104,5.863075221,-0.025362485,-0.107080715,0.225487825,0.128539958,0.217602173,0.428370044,0
206,3,-1.27E-07,7.85E-10,2.80E-05,2.378732067,0.788422648,10.73631704,0.57054617,-121.1222026,114.6463544,10.70730379,0.87804494,0.928426179,0.619801127,0.130901531,0.098501718,0.150795624,0
207,3,1.67E-07,3.81E-10,1.95E-05,4.410479242,0.1547925,7.29094892,0.574046764,-123.5209969,56.74669673,7.533040338,0.470418987,0.462079023,0.585787509,0.113678658,0.10395984,0.196573993,0
208,3,-9.41E-08,3.58E-10,1.89E-05,3.812711511,1.375120559,10.99626562,0.630413482,-121.5222232,86.76430209,9.31473575,1.104778963,0.841216478,0.528675567,0.156680377,0.113148532,0.201495524,0
209,3,-6.35E-07,1.09E-09,3.30E-05,1.112046564,0.844640905,7.765332078,0.556776454,-120.4291413,112.8650754,10.6237976,1.307871266,1.281108729,0.636400364,0.163110908,0.071411565,0.129077163,0
210,3,7.77E-07,2.46E-10,1.57E-05,7.085926992,1.956026908,9.527531109,0.615246793,-125.0172342,51.42824543,7.171348927,0.61529536,0.344667017,0.530357149,0.191885578,0.078517602,0.199239671,0
211,3,-1.72E-07,1.85E-11,4.30E-06,0.632789075,-0.070709521,16.81575875,0.651432247,-126.522678,32.94943269,5.740159639,2.521394284,-0.786584822,0.231353939,0.124914799,0.174411296,0.469319966,0
212,3,3.21E-07,3.26E-10,1.81E-05,5.458640733,1.655256079,15.33565533,0.564547433,-123.3238134,100.3193026,10.01595241,1.745470538,0.980204337,0.596765465,0.129798552,0.085004907,0.188431077,0
213,3,8.43E-08,5.51E-10,2.35E-05,3.46152089,1.365386984,12.07312927,0.625738495,-121.5184522,100.9221524,10.04600181,0.396022319,0.591170349,0.531423181,0.165958236,0.102457486,0.200161097,0
214,3,-2.61E-07,2.00E-10,1.41E-05,9.833206893,2.099357733,9.108426483,0.706217407,-125.2105163,69.11721812,8.313676571,0.716175609,0.124395273,0.421005549,0.208754622,0.153623505,0.216616324,0
215,3,9.38E-08,4.32E-10,2.08E-05,2.215497778,0.504666966,9.51712395,0.598746742,-120.9917057,93.00986747,9.644162352,0.375774369,0.823564646,0.577136499,0.155417809,0.094889766,0.172555927,0
216,3,-4.70E-08,3.40E-10,1.84E-05,7.387249168,2.182279573,8.950632238,0.580447431,-122.8590871,84.31977921,9.182580204,1.100475465,0.555568479,0.568477293,0.146208463,0.080276896,0.205037347,0
217,3,2.47E-07,1.62E-10,1.27E-05,3.705117407,1.562096867,16.16133924,0.664925751,-122.7784212,82.52549178,9.08435423,1.159501945,-0.214970953,0.431224224,0.1906588,0.110244683,0.267872293,0
218,3,-9.73E-07,6.31E-10,2.51E-05,5.769001033,1.55869629,13.39983908,0.501077669,-123.2807365,67.81620916,8.235059754,2.198229936,1.168755381,0.652055468,0.087677486,0.080217999,0.180049046,0
219,3,6.65E-07,1.13E-10,1.06E-05,11.24871472,2.166478409,10.7440714,0.65485386,-125.4811862,56.26814042,7.501209264,0.693380616,-0.295112456,0.438621355,0.152171087,0.124920212,0.284287345,0
220,3,-5.07E-10,2.88E-10,1.70E-05,5.495122538,1.633956763,14.12104663,0.623082548,-121.2475685,82.08521286,9.06008901,0.707245459,0.732605421,0.520041379,0.149909001,0.107101193,0.222948427,0
221,3,-2.04E-07,7.38E-10,2.72E-05,2.58899877,0.548209967,11.07207387,0.54219407,-122.6692962,130.9675462,11.4441053,0.995842783,1.016052314,0.640825653,0.130104112,0.07939803,0.149672206,0
222,3,-9.53E-09,5.26E-10,2.29E-05,5.207395715,1.775955339,10.4284084,0.642451947,-117.1274127,59.8296665,7.734963898,0.848986052,0.182292859,0.448623062,0.183072292,0.092492348,0.275812297,0
223,3,1.02E-08,3.51E-10,1.87E-05,3.17618906,1.281372087,9.824000897,0.672505764,-120.1428504,75.16353216,8.669690431,1.23772938,0.225460483,0.441409548,0.211716514,0.109853028,0.23702091,0
224,3,5.08E-07,9.40E-10,3.07E-05,3.459599147,0.774697611,8.017191859,0.650525787,-119.2207847,83.54538494,9.140316457,0.474781528,0.63024901,0.519829844,0.204065114,0.105597271,0.170507771,0
225,3,-3.46E-07,2.60E-10,1.61E-05,6.233865296,1.83902228,11.07384343,0.651700819,-118.6390889,76.46067539,8.744179515,0.783103092,0.173180321,0.428756184,0.186344224,0.097719471,0.287180122,0
226,3,3.54E-08,3.83E-11,6.19E-06,0.335777641,-0.178791642,19.84628551,0.636680746,-124.4622196,36.2668353,6.022195223,1.048558283,0.054137459,0.314156855,0.104024697,0.14876535,0.433053098,0
227,3,-1.40E-06,3.94E-10,1.99E-05,7.212737059,1.579180549,14.73521934,0.610016226,-120.8953508,102.0793289,10.10343154,0.740152369,0.755861302,0.54516728,0.157530117,0.095128228,0.202174375,0
228,3,1.57E-06,2.49E-09,4.99E-05,-0.196952152,0.395219916,6.249590228,0.510345566,-119.6576908,136.4668335,11.68190196,1.144659994,0.863498404,0.681210156,0.126678399,0.068863099,0.123248346,0
229,3,-7.75E-08,2.64E-10,1.63E-05,6.585638554,0.83962442,12.68549563,0.711191245,-118.7008685,89.86054822,9.479480377,0.264979408,0.15925983,0.379143828,0.22842508,0.146006085,0.246425007,0
230,3,-2.11E-07,1.35E-10,1.16E-05,21.31860658,3.274123544,11.68953191,0.693834002,-123.0066114,69.56328425,8.340460674,0.024093949,0.109601861,0.41647472,0.20724305,0.135548376,0.240733854,0
231,3,-7.22E-07,9.12E-10,3.02E-05,6.584299979,1.959744114,9.440614299,0.613208534,-118.9381559,113.8923811,10.67203735,0.493859402,1.095708164,0.572656822,0.211630046,0.080096657,0.135616476,0
232,3,5.31E-07,9.77E-10,3.13E-05,3.726963062,1.319692104,8.02384375,0.610303386,-117.4123682,65.15979873,8.072161961,1.05800719,-0.004484033,0.563418114,0.142868767,0.111675442,0.182037677,0
233,3,1.30E-08,4.37E-11,6.61E-06,0.00082609,0.269061583,14.76504948,0.644306198,-123.827997,32.31714744,5.684817274,0.702477983,-0.450569798,0.304238377,0.137174641,0.12384126,0.434745722,0
234,3,3.06E-06,2.33E-09,4.82E-05,1.429551416,0.728515091,7.536669581,0.545176745,-118.3221523,98.7210454,9.935846486,1.407335516,1.018162727,0.642631199,0.13214387,0.081393817,0.143831114,0
